Country Code,Country Name,Region,Year,Domain,Domain_Score
LDC,Least developed countries: UN classification,Other,2016,Food Security,0.5194
LDC,Least developed countries: UN classification,Other,2017,Food Security,0.5088
LDC,Least developed countries: UN classification,Other,2018,Food Security,0.52
LDC,Least developed countries: UN classification,Other,2019,Food Security,0.5362
LDC,Least developed countries: UN classification,Other,2020,Food Security,0.6229
LDC,Least developed countries: UN classification,Other,2021,Food Security,0.6235
LDC,Least developed countries: UN classification,Other,2022,Food Security,0.618
LDC,Least developed countries: UN classification,Other,2023,Food Security,0.6184
LIC,Low income,Other,2001,Food Security,0.5249
LIC,Low income,Other,2002,Food Security,0.368
LIC,Low income,Other,2003,Food Security,0.54
LIC,Low income,Other,2004,Food Security,0.5484
LIC,Low income,Other,2005,Food Security,0.5561
LIC,Low income,Other,2006,Food Security,0.5646
LIC,Low income,Other,2007,Food Security,0.5718
LIC,Low income,Other,2008,Food Security,0.4871
LIC,Low income,Other,2009,Food Security,0.4596
LIC,Low income,Other,2010,Food Security,0.4515
LIC,Low income,Other,2011,Food Security,0.4648
LIC,Low income,Other,2012,Food Security,0.4671
LIC,Low income,Other,2013,Food Security,0.5874
LIC,Low income,Other,2014,Food Security,0.5783
LIC,Low income,Other,2015,Food Security,0.4022
LIC,Low income,Other,2016,Food Security,0.3638
LIC,Low income,Other,2017,Food Security,0.3624
LIC,Low income,Other,2018,Food Security,0.3368
LIC,Low income,Other,2019,Food Security,0.5604
LIC,Low income,Other,2020,Food Security,0.5559
LIC,Low income,Other,2021,Food Security,0.5601
LIC,Low income,Other,2022,Food Security,0.5422
LIC,Low income,Other,2023,Food Security,0.5401
LMC,Lower middle income,Other,2000,Food Security,0.8077
LMC,Lower middle income,Other,2001,Food Security,0.6398
LMC,Lower middle income,Other,2002,Food Security,0.6325
LMC,Lower middle income,Other,2003,Food Security,0.6345
LMC,Lower middle income,Other,2004,Food Security,0.6599
LMC,Lower middle income,Other,2005,Food Security,0.6841
LMC,Lower middle income,Other,2006,Food Security,0.6951
LMC,Lower middle income,Other,2007,Food Security,0.6936
LMC,Lower middle income,Other,2008,Food Security,0.7138
LMC,Lower middle income,Other,2009,Food Security,0.6962
LMC,Lower middle income,Other,2010,Food Security,0.7042
LMC,Lower middle income,Other,2011,Food Security,0.6882
LMC,Lower middle income,Other,2012,Food Security,0.7044
LMC,Lower middle income,Other,2013,Food Security,0.7208
LMC,Lower middle income,Other,2014,Food Security,0.7135
LMC,Lower middle income,Other,2015,Food Security,0.7102
LMC,Lower middle income,Other,2016,Food Security,0.7043
LMC,Lower middle income,Other,2017,Food Security,0.709
LMC,Lower middle income,Other,2018,Food Security,0.7379
LMC,Lower middle income,Other,2019,Food Security,0.7263
LMC,Lower middle income,Other,2020,Food Security,0.6785
LMC,Lower middle income,Other,2021,Food Security,0.6811
LMC,Lower middle income,Other,2022,Food Security,0.692
LMC,Lower middle income,Other,2023,Food Security,0.6952
LMY,Low & middle income,Other,2000,Food Security,0.865
LMY,Low & middle income,Other,2001,Food Security,0.7402
LMY,Low & middle income,Other,2002,Food Security,0.7414
LMY,Low & middle income,Other,2003,Food Security,0.7392
LMY,Low & middle income,Other,2004,Food Security,0.753
LMY,Low & middle income,Other,2005,Food Security,0.7726
LMY,Low & middle income,Other,2006,Food Security,0.7874
LMY,Low & middle income,Other,2007,Food Security,0.7822
LMY,Low & middle income,Other,2008,Food Security,0.7865
LMY,Low & middle income,Other,2009,Food Security,0.7804
LMY,Low & middle income,Other,2010,Food Security,0.7893
LMY,Low & middle income,Other,2011,Food Security,0.7848
LMY,Low & middle income,Other,2012,Food Security,0.7887
LMY,Low & middle income,Other,2013,Food Security,0.7895
LMY,Low & middle income,Other,2014,Food Security,0.7842
LMY,Low & middle income,Other,2015,Food Security,0.7756
LMY,Low & middle income,Other,2016,Food Security,0.7661
LMY,Low & middle income,Other,2017,Food Security,0.7722
LMY,Low & middle income,Other,2018,Food Security,0.7861
LMY,Low & middle income,Other,2019,Food Security,0.7758
LMY,Low & middle income,Other,2020,Food Security,0.7452
LMY,Low & middle income,Other,2021,Food Security,0.7476
LMY,Low & middle income,Other,2022,Food Security,0.751
LMY,Low & middle income,Other,2023,Food Security,0.7516
LSO,Lesotho,Other,2000,Food Security,0.6627
LSO,Lesotho,Other,2001,Food Security,0.4863
LSO,Lesotho,Other,2002,Food Security,0.5605
LSO,Lesotho,Other,2003,Food Security,0.6303
LSO,Lesotho,Other,2004,Food Security,0.7003
LSO,Lesotho,Other,2007,Food Security,0.5042
LSO,Lesotho,Other,2008,Food Security,0.5149
LSO,Lesotho,Other,2009,Food Security,0.4498
LSO,Lesotho,Other,2010,Food Security,0.6244
LSO,Lesotho,Other,2011,Food Security,0.5552
LSO,Lesotho,Other,2012,Food Security,0.6115
LSO,Lesotho,Other,2013,Food Security,0.6557
LSO,Lesotho,Other,2014,Food Security,0.6058
LSO,Lesotho,Other,2015,Food Security,0.6193
LSO,Lesotho,Other,2016,Food Security,0.5949
LSO,Lesotho,Other,2017,Food Security,0.6282
LSO,Lesotho,Other,2018,Food Security,0.6356
LSO,Lesotho,Other,2019,Food Security,0.6213
LSO,Lesotho,Other,2020,Food Security,0.5794
LSO,Lesotho,Other,2021,Food Security,0.6054
LSO,Lesotho,Other,2022,Food Security,0.5423
LSO,Lesotho,Other,2023,Food Security,0.5708
LTE,Late-demographic dividend,Other,2000,Food Security,0.8644
LTE,Late-demographic dividend,Other,2001,Food Security,0.795
LTE,Late-demographic dividend,Other,2002,Food Security,0.8078
LTE,Late-demographic dividend,Other,2003,Food Security,0.8197
LTE,Late-demographic dividend,Other,2004,Food Security,0.8319
LTE,Late-demographic dividend,Other,2005,Food Security,0.8463
LTE,Late-demographic dividend,Other,2006,Food Security,0.8586
LTE,Late-demographic dividend,Other,2007,Food Security,0.8608
LTE,Late-demographic dividend,Other,2008,Food Security,0.8553
LTE,Late-demographic dividend,Other,2009,Food Security,0.8502
LTE,Late-demographic dividend,Other,2010,Food Security,0.8583
LTE,Late-demographic dividend,Other,2011,Food Security,0.8601
LTE,Late-demographic dividend,Other,2012,Food Security,0.8555
LTE,Late-demographic dividend,Other,2013,Food Security,0.8547
LTE,Late-demographic dividend,Other,2014,Food Security,0.8505
LTE,Late-demographic dividend,Other,2015,Food Security,0.8406
LTE,Late-demographic dividend,Other,2016,Food Security,0.8365
LTE,Late-demographic dividend,Other,2017,Food Security,0.841
LTE,Late-demographic dividend,Other,2018,Food Security,0.8478
LTE,Late-demographic dividend,Other,2019,Food Security,0.8455
LTE,Late-demographic dividend,Other,2020,Food Security,0.8232
LTE,Late-demographic dividend,Other,2021,Food Security,0.8335
LTE,Late-demographic dividend,Other,2022,Food Security,0.8337
LTE,Late-demographic dividend,Other,2023,Food Security,0.8287
MAC,"Macao SAR, China",Other,2000,Food Security,0.7785
MAC,"Macao SAR, China",Other,2001,Food Security,0.5713
MAC,"Macao SAR, China",Other,2002,Food Security,0.5802
MAC,"Macao SAR, China",Other,2003,Food Security,0.6012
MAC,"Macao SAR, China",Other,2004,Food Security,0.6328
MAC,"Macao SAR, China",Other,2005,Food Security,0.6408
MAC,"Macao SAR, China",Other,2006,Food Security,0.6709
MAC,"Macao SAR, China",Other,2007,Food Security,0.6753
MAC,"Macao SAR, China",Other,2008,Food Security,0.6652
MAC,"Macao SAR, China",Other,2009,Food Security,0.5862
MAC,"Macao SAR, China",Other,2010,Food Security,0.5988
MAC,"Macao SAR, China",Other,2011,Food Security,0.6239
MAC,"Macao SAR, China",Other,2012,Food Security,0.6746
MAC,"Macao SAR, China",Other,2013,Food Security,0.6837
MAC,"Macao SAR, China",Other,2014,Food Security,0.6774
MAC,"Macao SAR, China",Other,2015,Food Security,0.6631
MAC,"Macao SAR, China",Other,2016,Food Security,0.6503
MAC,"Macao SAR, China",Other,2017,Food Security,0.6309
MAC,"Macao SAR, China",Other,2018,Food Security,0.6594
MAC,"Macao SAR, China",Other,2019,Food Security,0.6415
MAC,"Macao SAR, China",Other,2020,Food Security,0.6728
MAC,"Macao SAR, China",Other,2021,Food Security,0.7176
MAC,"Macao SAR, China",Other,2022,Food Security,0.6344
MAC,"Macao SAR, China",Other,2023,Food Security,0.5723
MDV,Maldives,Other,2000,Food Security,0.55
MDV,Maldives,Other,2001,Food Security,0.5613
MDV,Maldives,Other,2002,Food Security,0.5685
MDV,Maldives,Other,2003,Food Security,0.6002
MDV,Maldives,Other,2004,Food Security,0.6504
MDV,Maldives,Other,2005,Food Security,0.7014
MDV,Maldives,Other,2006,Food Security,0.6938
MDV,Maldives,Other,2007,Food Security,0.6822
MDV,Maldives,Other,2008,Food Security,0.6955
MDV,Maldives,Other,2009,Food Security,0.5762
MDV,Maldives,Other,2010,Food Security,0.5737
MDV,Maldives,Other,2011,Food Security,0.5998
MDV,Maldives,Other,2012,Food Security,0.5958
MDV,Maldives,Other,2013,Food Security,0.5709
MDV,Maldives,Other,2014,Food Security,0.5986
MDV,Maldives,Other,2015,Food Security,0.5787
MDV,Maldives,Other,2016,Food Security,0.6004
MDV,Maldives,Other,2017,Food Security,0.6157
MDV,Maldives,Other,2018,Food Security,0.6694
MDV,Maldives,Other,2019,Food Security,0.628
MDV,Maldives,Other,2020,Food Security,0.589
MDV,Maldives,Other,2021,Food Security,0.5651
MDV,Maldives,Other,2022,Food Security,0.6215
MDV,Maldives,Other,2023,Food Security,0.6219
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2000,Food Security,0.7201
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2001,Food Security,0.6411
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2002,Food Security,0.6507
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2003,Food Security,0.6609
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2004,Food Security,0.6841
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2005,Food Security,0.7048
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2006,Food Security,0.7257
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2007,Food Security,0.7104
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2008,Food Security,0.719
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2009,Food Security,0.7108
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2010,Food Security,0.7007
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2011,Food Security,0.6855
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2012,Food Security,0.7081
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2013,Food Security,0.7056
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2014,Food Security,0.7017
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2015,Food Security,0.6976
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2016,Food Security,0.688
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2017,Food Security,0.6792
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2018,Food Security,0.6859
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2019,Food Security,0.6809
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2020,Food Security,0.6537
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2021,Food Security,0.6603
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2022,Food Security,0.6541
MEA,"Middle East, North Africa, Afghanistan & Pakistan",Other,2023,Food Security,0.6788
MIC,Middle income,Other,2000,Food Security,0.8673
MIC,Middle income,Other,2001,Food Security,0.7516
MIC,Middle income,Other,2002,Food Security,0.7527
MIC,Middle income,Other,2003,Food Security,0.75
MIC,Middle income,Other,2004,Food Security,0.7635
MIC,Middle income,Other,2005,Food Security,0.7833
MIC,Middle income,Other,2006,Food Security,0.7977
MIC,Middle income,Other,2007,Food Security,0.7928
MIC,Middle income,Other,2008,Food Security,0.7976
MIC,Middle income,Other,2009,Food Security,0.7918
MIC,Middle income,Other,2010,Food Security,0.8013
MIC,Middle income,Other,2011,Food Security,0.7966
MIC,Middle income,Other,2012,Food Security,0.8012
MIC,Middle income,Other,2013,Food Security,0.8024
MIC,Middle income,Other,2014,Food Security,0.7986
MIC,Middle income,Other,2015,Food Security,0.7917
MIC,Middle income,Other,2016,Food Security,0.7834
MIC,Middle income,Other,2017,Food Security,0.7902
MIC,Middle income,Other,2018,Food Security,0.8053
MIC,Middle income,Other,2019,Food Security,0.7923
MIC,Middle income,Other,2020,Food Security,0.7608
MIC,Middle income,Other,2021,Food Security,0.7629
MIC,Middle income,Other,2022,Food Security,0.7661
MIC,Middle income,Other,2023,Food Security,0.7673
MLI,Mali,Other,2000,Food Security,0.7301
MLI,Mali,Other,2001,Food Security,0.6148
MLI,Mali,Other,2002,Food Security,0.5596
MLI,Mali,Other,2003,Food Security,0.5564
MLI,Mali,Other,2004,Food Security,0.6448
MLI,Mali,Other,2005,Food Security,0.6042
MLI,Mali,Other,2006,Food Security,0.604
MLI,Mali,Other,2007,Food Security,0.6631
MLI,Mali,Other,2008,Food Security,0.7185
MLI,Mali,Other,2009,Food Security,0.7592
MLI,Mali,Other,2010,Food Security,0.746
MLI,Mali,Other,2011,Food Security,0.7106
MLI,Mali,Other,2012,Food Security,0.7154
MLI,Mali,Other,2013,Food Security,0.7743
MLI,Mali,Other,2014,Food Security,0.7763
MLI,Mali,Other,2015,Food Security,0.7773
MLI,Mali,Other,2016,Food Security,0.6787
MLI,Mali,Other,2017,Food Security,0.6637
MLI,Mali,Other,2018,Food Security,0.7057
MLI,Mali,Other,2019,Food Security,0.7174
MLI,Mali,Other,2020,Food Security,0.6944
MLI,Mali,Other,2021,Food Security,0.6387
MLI,Mali,Other,2022,Food Security,0.6763
MLI,Mali,Other,2023,Food Security,0.6493
MMR,Myanmar,Other,2001,Food Security,0.5049
MMR,Myanmar,Other,2002,Food Security,0.4659
MMR,Myanmar,Other,2003,Food Security,0.4981
MMR,Myanmar,Other,2004,Food Security,0.5364
MMR,Myanmar,Other,2005,Food Security,0.5767
MMR,Myanmar,Other,2006,Food Security,0.615
MMR,Myanmar,Other,2007,Food Security,0.6513
MMR,Myanmar,Other,2008,Food Security,0.6856
MMR,Myanmar,Other,2009,Food Security,0.7148
MMR,Myanmar,Other,2010,Food Security,0.7982
MMR,Myanmar,Other,2011,Food Security,0.7743
MMR,Myanmar,Other,2012,Food Security,0.7242
MMR,Myanmar,Other,2013,Food Security,0.8044
MMR,Myanmar,Other,2014,Food Security,0.8013
MMR,Myanmar,Other,2015,Food Security,0.7724
MMR,Myanmar,Other,2016,Food Security,0.6351
MMR,Myanmar,Other,2017,Food Security,0.7171
MMR,Myanmar,Other,2018,Food Security,0.7473
MMR,Myanmar,Other,2019,Food Security,0.775
MMR,Myanmar,Other,2020,Food Security,0.7429
MMR,Myanmar,Other,2021,Food Security,0.6485
MMR,Myanmar,Other,2022,Food Security,0.7444
MMR,Myanmar,Other,2023,Food Security,0.7457
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2000,Food Security,0.6771
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2001,Food Security,0.5845
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2002,Food Security,0.5908
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2003,Food Security,0.5729
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2004,Food Security,0.603
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2005,Food Security,0.6368
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2006,Food Security,0.6694
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2007,Food Security,0.6122
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2008,Food Security,0.6563
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2009,Food Security,0.6384
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2010,Food Security,0.6283
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2011,Food Security,0.5909
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2012,Food Security,0.6051
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2013,Food Security,0.6033
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2014,Food Security,0.6167
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2015,Food Security,0.5887
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2016,Food Security,0.5839
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2017,Food Security,0.5814
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2018,Food Security,0.5842
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2019,Food Security,0.5621
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2020,Food Security,0.7098
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2021,Food Security,0.6945
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2022,Food Security,0.6907
MNA,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Other,2023,Food Security,0.6898
MNE,Montenegro,Other,2001,Food Security,0.732
MNE,Montenegro,Other,2002,Food Security,0.736
MNE,Montenegro,Other,2003,Food Security,0.7511
MNE,Montenegro,Other,2004,Food Security,0.7692
MNE,Montenegro,Other,2005,Food Security,0.7854
MNE,Montenegro,Other,2006,Food Security,0.702
MNE,Montenegro,Other,2007,Food Security,0.7224
MNE,Montenegro,Other,2008,Food Security,0.6907
MNE,Montenegro,Other,2009,Food Security,0.5557
MNE,Montenegro,Other,2010,Food Security,0.5472
MNE,Montenegro,Other,2011,Food Security,0.5553
MNE,Montenegro,Other,2012,Food Security,0.5496
MNE,Montenegro,Other,2013,Food Security,0.5262
MNE,Montenegro,Other,2014,Food Security,0.5013
MNE,Montenegro,Other,2015,Food Security,0.5313
MNE,Montenegro,Other,2016,Food Security,0.5607
MNE,Montenegro,Other,2017,Food Security,0.576
MNE,Montenegro,Other,2018,Food Security,0.6073
MNE,Montenegro,Other,2019,Food Security,0.5897
MNE,Montenegro,Other,2020,Food Security,0.5827
MNE,Montenegro,Other,2021,Food Security,0.5575
MNE,Montenegro,Other,2022,Food Security,0.5839
MNE,Montenegro,Other,2023,Food Security,0.5486
MRT,Mauritania,Other,2000,Food Security,0.6427
MRT,Mauritania,Other,2001,Food Security,0.5831
MRT,Mauritania,Other,2002,Food Security,0.5237
MRT,Mauritania,Other,2003,Food Security,0.472
MRT,Mauritania,Other,2004,Food Security,0.7287
MRT,Mauritania,Other,2005,Food Security,0.7311
MRT,Mauritania,Other,2006,Food Security,0.463
MRT,Mauritania,Other,2007,Food Security,0.4636
MRT,Mauritania,Other,2008,Food Security,0.423
MRT,Mauritania,Other,2009,Food Security,0.4092
MRT,Mauritania,Other,2010,Food Security,0.592
MRT,Mauritania,Other,2011,Food Security,0.6895
MRT,Mauritania,Other,2012,Food Security,0.6783
MRT,Mauritania,Other,2013,Food Security,0.7585
MRT,Mauritania,Other,2014,Food Security,0.7371
MRT,Mauritania,Other,2015,Food Security,0.6926
MRT,Mauritania,Other,2016,Food Security,0.6183
MRT,Mauritania,Other,2017,Food Security,0.7008
MRT,Mauritania,Other,2018,Food Security,0.6188
MRT,Mauritania,Other,2019,Food Security,0.6221
MRT,Mauritania,Other,2020,Food Security,0.3977
MRT,Mauritania,Other,2021,Food Security,0.4743
MRT,Mauritania,Other,2022,Food Security,0.4915
