Country Code,Country Name,Region,Domain,Year,Actual,Predicted,Optimistic,Pessimistic,Error,Within_Band
MLT,Malta,Europe,Climate & Energy,2022,0.7506,0.6208,0.6227,0.6189,-0.1298,0
MLT,Malta,Europe,Climate & Energy,2023,0.7502,0.6207,0.6228,0.6187,-0.1294,0
MLT,Malta,Europe,Digital Infrastructure,2021,0.872,0.9841,1.0,0.9499,0.1121,0
MLT,Malta,Europe,Digital Infrastructure,2022,0.905,1.0,1.0,0.9879,0.095,0
MLT,Malta,Europe,Digital Infrastructure,2023,0.9161,1.0,1.0,1.0,0.0839,0
MLT,Malta,Europe,Economic Fragility,2021,0.6326,0.7031,0.7305,0.6757,0.0705,0
MLT,Malta,Europe,Economic Fragility,2022,0.7051,0.7034,0.7327,0.6741,-0.0017,1
MLT,Malta,Europe,Economic Fragility,2023,0.6444,0.7037,0.735,0.6724,0.0593,0
MLT,Malta,Europe,Food Security,2021,0.7919,0.8116,0.8349,0.7884,0.0197,1
MLT,Malta,Europe,Food Security,2022,0.7948,0.8133,0.8381,0.7884,0.0185,1
MLT,Malta,Europe,Food Security,2023,0.7571,0.8149,0.8415,0.7884,0.0578,0
MLT,Malta,Europe,Healthcare,2021,0.4175,0.388,0.4134,0.3626,-0.0294,0
MLT,Malta,Europe,Healthcare,2022,0.4164,0.3868,0.414,0.3596,-0.0296,0
MLT,Malta,Europe,Healthcare,2023,0.4318,0.3856,0.4146,0.3566,-0.0461,0
MLT,Malta,Europe,Political Stability,2021,0.8112,0.8255,0.8416,0.8095,0.0143,1
MLT,Malta,Europe,Political Stability,2022,0.8163,0.8197,0.8369,0.8026,0.0034,1
MLT,Malta,Europe,Political Stability,2023,0.8049,0.8139,0.8322,0.7956,0.009,1
MNG,Mongolia,East Asia,Climate & Energy,2021,0.5485,0.5419,0.5481,0.5357,-0.0065,0
MNG,Mongolia,East Asia,Climate & Energy,2022,0.6771,0.5483,0.5549,0.5416,-0.1289,0
MNG,Mongolia,East Asia,Climate & Energy,2023,0.5981,0.5546,0.5617,0.5475,-0.0435,0
MNG,Mongolia,East Asia,Digital Infrastructure,2021,0.5298,0.3304,0.3633,0.2974,-0.1994,0
MNG,Mongolia,East Asia,Digital Infrastructure,2022,0.548,0.3488,0.3841,0.3135,-0.1992,0
MNG,Mongolia,East Asia,Digital Infrastructure,2023,0.5689,0.3672,0.4048,0.3295,-0.2017,0
MNG,Mongolia,East Asia,Economic Fragility,2021,0.7084,0.68,0.7125,0.6475,-0.0284,1
MNG,Mongolia,East Asia,Economic Fragility,2022,0.66,0.6811,0.7159,0.6463,0.0211,1
MNG,Mongolia,East Asia,Economic Fragility,2023,0.6547,0.6822,0.7194,0.645,0.0275,1
MNG,Mongolia,East Asia,Food Security,2021,0.7443,0.8483,0.8834,0.8132,0.104,0
MNG,Mongolia,East Asia,Food Security,2022,0.7746,0.8688,0.9064,0.8312,0.0942,0
MNG,Mongolia,East Asia,Food Security,2023,0.8039,0.8893,0.9294,0.8492,0.0855,0
MNG,Mongolia,East Asia,Healthcare,2021,0.5269,0.3771,0.3934,0.3608,-0.1498,0
MNG,Mongolia,East Asia,Healthcare,2022,0.5201,0.3792,0.3967,0.3618,-0.1409,0
MNG,Mongolia,East Asia,Healthcare,2023,0.4684,0.3814,0.4,0.3627,-0.0871,0
MNG,Mongolia,East Asia,Political Stability,2021,0.7719,0.7506,0.7743,0.727,-0.0212,1
MNG,Mongolia,East Asia,Political Stability,2022,0.7337,0.7481,0.7734,0.7228,0.0143,1
MNG,Mongolia,East Asia,Political Stability,2023,0.7473,0.7455,0.7725,0.7185,-0.0018,1
MOZ,Mozambique,Africa,Climate & Energy,2021,0.4337,0.431,0.4343,0.4276,-0.0027,1
MOZ,Mozambique,Africa,Climate & Energy,2022,0.3461,0.4322,0.4357,0.4286,0.0861,0
MOZ,Mozambique,Africa,Climate & Energy,2023,0.145,0.4334,0.4371,0.4296,0.2884,0
MOZ,Mozambique,Africa,Digital Infrastructure,2021,0.093,0.0691,0.0742,0.0639,-0.024,0
MOZ,Mozambique,Africa,Digital Infrastructure,2022,0.105,0.0723,0.0778,0.0668,-0.0327,0
MOZ,Mozambique,Africa,Digital Infrastructure,2023,0.2063,0.0755,0.0814,0.0697,-0.1308,0
MOZ,Mozambique,Africa,Economic Fragility,2021,0.7052,0.7788,0.8299,0.7278,0.0736,0
MOZ,Mozambique,Africa,Economic Fragility,2022,0.6788,0.7939,0.8485,0.7392,0.115,0
MOZ,Mozambique,Africa,Economic Fragility,2023,0.6789,0.8089,0.8672,0.7505,0.13,0
MOZ,Mozambique,Africa,Food Security,2021,0.429,0.4401,0.4912,0.3891,0.0111,1
MOZ,Mozambique,Africa,Food Security,2022,0.5867,0.4373,0.492,0.3827,-0.1494,0
MOZ,Mozambique,Africa,Food Security,2023,0.4874,0.4345,0.4929,0.3762,-0.0528,1
MOZ,Mozambique,Africa,Healthcare,2021,0.1634,0.1704,0.1906,0.1501,0.007,1
MOZ,Mozambique,Africa,Healthcare,2022,0.212,0.1753,0.197,0.1537,-0.0367,0
MOZ,Mozambique,Africa,Healthcare,2023,0.4117,0.1803,0.2034,0.1572,-0.2314,0
MOZ,Mozambique,Africa,Political Stability,2021,0.3465,0.4372,0.4985,0.376,0.0907,0
MOZ,Mozambique,Africa,Political Stability,2022,0.3447,0.4231,0.4887,0.3575,0.0784,0
MOZ,Mozambique,Africa,Political Stability,2023,0.344,0.4089,0.4789,0.3389,0.0649,1
MUS,Mauritius,Africa,Climate & Energy,2021,0.6268,0.6271,0.6282,0.626,0.0003,1
MUS,Mauritius,Africa,Climate & Energy,2022,0.7599,0.6267,0.6279,0.6255,-0.1332,0
MUS,Mauritius,Africa,Climate & Energy,2023,0.7611,0.6262,0.6275,0.6249,-0.1349,0
MUS,Mauritius,Africa,Digital Infrastructure,2021,0.6258,0.5746,0.6042,0.545,-0.0512,0
MUS,Mauritius,Africa,Digital Infrastructure,2022,0.6501,0.6027,0.6343,0.571,-0.0475,0
MUS,Mauritius,Africa,Digital Infrastructure,2023,0.6772,0.6307,0.6645,0.5969,-0.0465,0
MUS,Mauritius,Africa,Economic Fragility,2021,0.7039,0.7376,0.7591,0.7161,0.0337,0
MUS,Mauritius,Africa,Economic Fragility,2022,0.6436,0.7406,0.7636,0.7176,0.097,0
MUS,Mauritius,Africa,Economic Fragility,2023,0.6828,0.7436,0.7682,0.7191,0.0608,0
MUS,Mauritius,Africa,Food Security,2021,0.5591,0.5297,0.56,0.4994,-0.0294,1
MUS,Mauritius,Africa,Food Security,2022,0.5616,0.5241,0.5565,0.4917,-0.0375,0
MUS,Mauritius,Africa,Food Security,2023,0.5327,0.5185,0.553,0.4839,-0.0142,1
MUS,Mauritius,Africa,Healthcare,2021,0.2948,0.2703,0.2787,0.2619,-0.0246,0
MUS,Mauritius,Africa,Healthcare,2022,0.2356,0.2766,0.2856,0.2676,0.041,0
MUS,Mauritius,Africa,Healthcare,2023,0.2659,0.2829,0.2925,0.2733,0.017,0
MUS,Mauritius,Africa,Political Stability,2021,0.7993,0.8051,0.8239,0.7863,0.0057,1
MUS,Mauritius,Africa,Political Stability,2022,0.7988,0.8044,0.8245,0.7843,0.0056,1
MUS,Mauritius,Africa,Political Stability,2023,0.7869,0.8038,0.8252,0.7823,0.0168,1
MYS,Malaysia,East Asia,Climate & Energy,2021,0.616,0.6197,0.6218,0.6176,0.0037,0
MYS,Malaysia,East Asia,Climate & Energy,2022,0.7481,0.6191,0.6214,0.6169,-0.129,0
MYS,Malaysia,East Asia,Climate & Energy,2023,0.6929,0.6185,0.621,0.6161,-0.0743,0
MYS,Malaysia,East Asia,Digital Infrastructure,2021,0.5997,0.5721,0.5891,0.555,-0.0276,0
MYS,Malaysia,East Asia,Digital Infrastructure,2022,0.616,0.5914,0.6097,0.5731,-0.0245,0
MYS,Malaysia,East Asia,Digital Infrastructure,2023,0.6261,0.6108,0.6303,0.5913,-0.0153,1
MYS,Malaysia,East Asia,Economic Fragility,2021,0.7089,0.7153,0.733,0.6975,0.0064,1
MYS,Malaysia,East Asia,Economic Fragility,2022,0.6616,0.7166,0.7356,0.6976,0.055,0
MYS,Malaysia,East Asia,Economic Fragility,2023,0.7071,0.718,0.7382,0.6977,0.0108,1
MYS,Malaysia,East Asia,Food Security,2021,0.8424,0.8319,0.8448,0.8191,-0.0105,1
MYS,Malaysia,East Asia,Food Security,2022,0.8539,0.8289,0.8427,0.8152,-0.025,0
MYS,Malaysia,East Asia,Food Security,2023,0.8518,0.8259,0.8406,0.8112,-0.0259,0
MYS,Malaysia,East Asia,Healthcare,2021,0.1892,0.1728,0.1763,0.1694,-0.0163,0
MYS,Malaysia,East Asia,Healthcare,2022,0.1799,0.1768,0.1804,0.1731,-0.0031,1
MYS,Malaysia,East Asia,Healthcare,2023,0.1833,0.1807,0.1846,0.1768,-0.0026,1
MYS,Malaysia,East Asia,Political Stability,2021,0.6318,0.6349,0.6574,0.6125,0.0031,1
MYS,Malaysia,East Asia,Political Stability,2022,0.6543,0.6322,0.6562,0.6082,-0.022,1
MYS,Malaysia,East Asia,Political Stability,2023,0.6554,0.6295,0.6551,0.6039,-0.0259,0
NAM,Namibia,Africa,Climate & Energy,2021,0.4698,0.4683,0.4711,0.4655,-0.0016,1
NAM,Namibia,Africa,Climate & Energy,2022,0.5096,0.471,0.474,0.468,-0.0386,0
NAM,Namibia,Africa,Climate & Energy,2023,0.3594,0.4737,0.4769,0.4705,0.1143,0
NAM,Namibia,Africa,Digital Infrastructure,2021,0.3406,0.253,0.283,0.2229,-0.0876,0
NAM,Namibia,Africa,Digital Infrastructure,2022,0.3461,0.2663,0.2985,0.2342,-0.0798,0
NAM,Namibia,Africa,Digital Infrastructure,2023,0.3646,0.2797,0.314,0.2454,-0.0849,0
NAM,Namibia,Africa,Economic Fragility,2021,0.7034,0.7839,0.8209,0.7469,0.0804,0
NAM,Namibia,Africa,Economic Fragility,2022,0.6825,0.7941,0.8337,0.7545,0.1116,0
NAM,Namibia,Africa,Economic Fragility,2023,0.6905,0.8044,0.8466,0.7621,0.1138,0
NAM,Namibia,Africa,Food Security,2021,0.5605,0.5693,0.6093,0.5293,0.0088,1
NAM,Namibia,Africa,Food Security,2022,0.5917,0.5721,0.6149,0.5293,-0.0196,1
NAM,Namibia,Africa,Food Security,2023,0.5972,0.5749,0.6205,0.5292,-0.0224,1
NAM,Namibia,Africa,Healthcare,2021,0.2822,0.3129,0.3834,0.2425,0.0307,1
NAM,Namibia,Africa,Healthcare,2022,0.2724,0.3017,0.3771,0.2263,0.0292,1
NAM,Namibia,Africa,Healthcare,2023,0.4693,0.2904,0.3708,0.2099,-0.1789,0
NAM,Namibia,Africa,Political Stability,2021,0.7313,0.8137,0.8623,0.7651,0.0824,0
NAM,Namibia,Africa,Political Stability,2022,0.7402,0.8186,0.8707,0.7666,0.0784,0
NAM,Namibia,Africa,Political Stability,2023,0.737,0.8236,0.8791,0.768,0.0866,0
NIC,Nicaragua,Central America & Caribbean,Climate & Energy,2021,0.5961,0.5983,0.601,0.5957,0.0022,1
NIC,Nicaragua,Central America & Caribbean,Climate & Energy,2022,0.6145,0.6016,0.6044,0.5988,-0.0129,0
NIC,Nicaragua,Central America & Caribbean,Climate & Energy,2023,0.5032,0.6049,0.6078,0.6019,0.1016,0
NIC,Nicaragua,Central America & Caribbean,Digital Infrastructure,2021,0.2889,0.2235,0.2412,0.2057,-0.0654,0
NIC,Nicaragua,Central America & Caribbean,Digital Infrastructure,2022,0.3041,0.2354,0.2544,0.2164,-0.0687,0
NIC,Nicaragua,Central America & Caribbean,Digital Infrastructure,2023,0.3534,0.2473,0.2676,0.2271,-0.1061,0
NIC,Nicaragua,Central America & Caribbean,Economic Fragility,2021,0.6461,0.7186,0.7381,0.6992,0.0725,0
NIC,Nicaragua,Central America & Caribbean,Economic Fragility,2022,0.6847,0.7204,0.7412,0.6995,0.0357,0
NIC,Nicaragua,Central America & Caribbean,Economic Fragility,2023,0.6836,0.7221,0.7443,0.6999,0.0384,0
NIC,Nicaragua,Central America & Caribbean,Food Security,2021,0.6015,0.6035,0.6261,0.5809,0.0021,1
NIC,Nicaragua,Central America & Caribbean,Food Security,2022,0.5842,0.6084,0.6326,0.5841,0.0241,1
NIC,Nicaragua,Central America & Caribbean,Food Security,2023,0.4517,0.6132,0.639,0.5873,0.1615,0
NIC,Nicaragua,Central America & Caribbean,Healthcare,2021,0.2699,0.1921,0.2187,0.1655,-0.0778,0
NIC,Nicaragua,Central America & Caribbean,Healthcare,2022,0.2551,0.1923,0.2207,0.1638,-0.0628,0
NIC,Nicaragua,Central America & Caribbean,Healthcare,2023,0.3998,0.1924,0.2228,0.1621,-0.2074,0
NIC,Nicaragua,Central America & Caribbean,Political Stability,2021,0.5166,0.5064,0.5425,0.4704,-0.0102,1
NIC,Nicaragua,Central America & Caribbean,Political Stability,2022,0.5412,0.5022,0.5408,0.4636,-0.039,0
NIC,Nicaragua,Central America & Caribbean,Political Stability,2023,0.5917,0.498,0.5391,0.4568,-0.0937,0
NLD,Netherlands,Europe,Climate & Energy,2021,0.6506,0.6468,0.6474,0.6461,-0.0039,0
NLD,Netherlands,Europe,Climate & Energy,2022,0.775,0.6468,0.6475,0.6461,-0.1283,0
NLD,Netherlands,Europe,Climate & Energy,2023,0.7711,0.6468,0.6475,0.646,-0.1244,0
NLD,Netherlands,Europe,Digital Infrastructure,2021,0.9025,1.0,1.0,0.995,0.0975,0
NLD,Netherlands,Europe,Digital Infrastructure,2022,0.9111,1.0,1.0,1.0,0.0889,0
NLD,Netherlands,Europe,Digital Infrastructure,2023,0.9302,1.0,1.0,1.0,0.0698,0
NLD,Netherlands,Europe,Economic Fragility,2021,0.6852,0.7351,0.7463,0.7239,0.0499,0
NLD,Netherlands,Europe,Economic Fragility,2022,0.6746,0.7359,0.7479,0.7239,0.0613,0
NLD,Netherlands,Europe,Economic Fragility,2023,0.7357,0.7368,0.7495,0.724,0.001,1
NLD,Netherlands,Europe,Food Security,2021,0.7869,0.7687,0.7915,0.7459,-0.0182,1
NLD,Netherlands,Europe,Food Security,2022,0.802,0.766,0.7905,0.7416,-0.036,0
NLD,Netherlands,Europe,Food Security,2023,0.7842,0.7633,0.7894,0.7373,-0.0209,1
NLD,Netherlands,Europe,Healthcare,2021,0.4032,0.3953,0.4013,0.3893,-0.0079,0
NLD,Netherlands,Europe,Healthcare,2022,0.3686,0.3976,0.404,0.3911,0.029,0
NLD,Netherlands,Europe,Healthcare,2023,0.4898,0.3998,0.4067,0.3929,-0.09,0
NLD,Netherlands,Europe,Political Stability,2021,0.8124,0.7835,0.8117,0.7553,-0.0289,0
NLD,Netherlands,Europe,Political Stability,2022,0.7764,0.778,0.8082,0.7478,0.0016,1
NLD,Netherlands,Europe,Political Stability,2023,0.7616,0.7724,0.8046,0.7402,0.0109,1
NOR,Norway,Europe,Climate & Energy,2021,0.6876,0.6871,0.6881,0.686,-0.0005,1
NOR,Norway,Europe,Climate & Energy,2022,0.7019,0.687,0.6881,0.6859,-0.0149,0
NOR,Norway,Europe,Climate & Energy,2023,0.698,0.6869,0.6881,0.6857,-0.0111,0
NOR,Norway,Europe,Digital Infrastructure,2021,0.9571,1.0,1.0,1.0,0.0429,0
NOR,Norway,Europe,Digital Infrastructure,2022,0.9645,1.0,1.0,1.0,0.0355,0
NOR,Norway,Europe,Digital Infrastructure,2023,0.9622,1.0,1.0,1.0,0.0378,0
NOR,Norway,Europe,Economic Fragility,2021,0.7014,0.7318,0.7385,0.7251,0.0304,0
NOR,Norway,Europe,Economic Fragility,2022,0.7002,0.7325,0.7397,0.7253,0.0323,0
NOR,Norway,Europe,Economic Fragility,2023,0.7258,0.7332,0.7409,0.7255,0.0074,1
NOR,Norway,Europe,Food Security,2021,0.8157,0.8282,0.8445,0.812,0.0126,1
NOR,Norway,Europe,Food Security,2022,0.8269,0.8264,0.8438,0.809,-0.0005,1
NOR,Norway,Europe,Food Security,2023,0.8083,0.8245,0.8431,0.806,0.0162,1
NOR,Norway,Europe,Healthcare,2021,0.4215,0.436,0.4447,0.4273,0.0145,0
NOR,Norway,Europe,Healthcare,2022,0.3878,0.4392,0.4485,0.4299,0.0514,0
NOR,Norway,Europe,Healthcare,2023,0.4187,0.4424,0.4523,0.4325,0.0237,0
NOR,Norway,Europe,Political Stability,2021,0.8548,0.8588,0.8752,0.8423,0.004,1
NOR,Norway,Europe,Political Stability,2022,0.8055,0.8554,0.873,0.8378,0.0499,0
NOR,Norway,Europe,Political Stability,2023,0.8124,0.8521,0.8708,0.8333,0.0397,0
NPL,Nepal,South Asia,Climate & Energy,2021,0.6167,0.6504,0.6589,0.6419,0.0337,0
NPL,Nepal,South Asia,Climate & Energy,2022,0.5833,0.6596,0.6687,0.6505,0.0763,0
NPL,Nepal,South Asia,Climate & Energy,2023,0.4644,0.6688,0.6785,0.6591,0.2044,0
NPL,Nepal,South Asia,Digital Infrastructure,2021,0.278,0.1902,0.2109,0.1696,-0.0877,0
NPL,Nepal,South Asia,Digital Infrastructure,2022,0.3259,0.2009,0.223,0.1788,-0.125,0
NPL,Nepal,South Asia,Digital Infrastructure,2023,0.5621,0.2115,0.2351,0.188,-0.3505,0
NPL,Nepal,South Asia,Economic Fragility,2021,0.6924,0.6856,0.7001,0.6712,-0.0067,1
NPL,Nepal,South Asia,Economic Fragility,2022,0.6762,0.6851,0.7006,0.6697,0.0089,1
NPL,Nepal,South Asia,Economic Fragility,2023,0.7063,0.6846,0.7012,0.6681,-0.0217,0
NPL,Nepal,South Asia,Food Security,2021,0.5969,0.6647,0.708,0.6214,0.0677,0
NPL,Nepal,South Asia,Food Security,2022,0.6487,0.6665,0.7129,0.6202,0.0179,1
NPL,Nepal,South Asia,Food Security,2023,0.932,0.6684,0.7178,0.619,-0.2636,0
NPL,Nepal,South Asia,Healthcare,2021,0.1216,0.112,0.1212,0.1027,-0.0096,0
NPL,Nepal,South Asia,Healthcare,2022,0.1659,0.1141,0.124,0.1042,-0.0518,0
NPL,Nepal,South Asia,Healthcare,2023,0.1422,0.1163,0.1268,0.1057,-0.0259,0
NPL,Nepal,South Asia,Political Stability,2021,0.5782,0.5164,0.5681,0.4647,-0.0618,0
NPL,Nepal,South Asia,Political Stability,2022,0.5671,0.5329,0.5883,0.4775,-0.0342,1
NPL,Nepal,South Asia,Political Stability,2023,0.5699,0.5494,0.6085,0.4903,-0.0205,1
NZL,New Zealand,Oceania,Climate & Energy,2021,0.6713,0.6729,0.6738,0.6719,0.0016,0
NZL,New Zealand,Oceania,Climate & Energy,2022,0.7583,0.6729,0.6739,0.6719,-0.0854,0
NZL,New Zealand,Oceania,Climate & Energy,2023,0.7574,0.6729,0.674,0.6719,-0.0845,0
NZL,New Zealand,Oceania,Digital Infrastructure,2021,0.8444,0.9296,0.9641,0.8952,0.0852,0
NZL,New Zealand,Oceania,Digital Infrastructure,2022,0.8554,0.9603,0.9972,0.9234,0.1049,0
NZL,New Zealand,Oceania,Digital Infrastructure,2023,0.871,0.991,1.0,0.9516,0.12,0
NZL,New Zealand,Oceania,Economic Fragility,2021,0.6952,0.7229,0.7304,0.7155,0.0277,0
NZL,New Zealand,Oceania,Economic Fragility,2022,0.6943,0.7237,0.7316,0.7157,0.0293,0
NZL,New Zealand,Oceania,Economic Fragility,2023,0.7148,0.7244,0.7329,0.716,0.0096,0
NZL,New Zealand,Oceania,Food Security,2021,0.7955,0.786,0.8062,0.7657,-0.0095,1
NZL,New Zealand,Oceania,Food Security,2022,0.8028,0.7831,0.8048,0.7614,-0.0197,1
NZL,New Zealand,Oceania,Food Security,2023,0.7992,0.7803,0.8034,0.7571,-0.0189,1
NZL,New Zealand,Oceania,Healthcare,2021,0.3535,0.3335,0.3404,0.3267,-0.02,0
NZL,New Zealand,Oceania,Healthcare,2022,0.3736,0.3348,0.3422,0.3275,-0.0388,0
NZL,New Zealand,Oceania,Healthcare,2023,0.3493,0.3362,0.344,0.3283,-0.0132,0
NZL,New Zealand,Oceania,Political Stability,2021,0.9211,0.9427,0.9597,0.9257,0.0216,0
NZL,New Zealand,Oceania,Political Stability,2022,0.9052,0.9453,0.9635,0.9272,0.0401,0
NZL,New Zealand,Oceania,Political Stability,2023,0.9133,0.948,0.9674,0.9286,0.0347,0
OMN,Oman,Middle East,Climate & Energy,2021,0.6842,0.6902,0.6956,0.6848,0.006,0
OMN,Oman,Middle East,Climate & Energy,2022,0.8543,0.6913,0.6971,0.6855,-0.1629,0
OMN,Oman,Middle East,Climate & Energy,2023,0.851,0.6925,0.6987,0.6863,-0.1585,0
OMN,Oman,Middle East,Digital Infrastructure,2021,0.5993,0.5996,0.6342,0.565,0.0004,1
OMN,Oman,Middle East,Digital Infrastructure,2022,0.5922,0.6308,0.6679,0.5938,0.0387,0
OMN,Oman,Middle East,Digital Infrastructure,2023,0.5921,0.662,0.7015,0.6225,0.0699,0
OMN,Oman,Middle East,Economic Fragility,2021,0.7169,0.7477,0.7902,0.7053,0.0309,1
OMN,Oman,Middle East,Economic Fragility,2022,0.6723,0.7521,0.7975,0.7066,0.0798,0
OMN,Oman,Middle East,Economic Fragility,2023,0.7281,0.7564,0.8049,0.708,0.0284,1
OMN,Oman,Middle East,Food Security,2021,0.6699,0.7903,0.8712,0.7094,0.1205,0
OMN,Oman,Middle East,Food Security,2022,0.7045,0.7996,0.8862,0.713,0.0951,0
OMN,Oman,Middle East,Food Security,2023,0.7204,0.8089,0.9013,0.7165,0.0885,1
OMN,Oman,Middle East,Healthcare,2021,0.1579,0.1533,0.1601,0.1465,-0.0046,1
OMN,Oman,Middle East,Healthcare,2022,0.1297,0.1549,0.1622,0.1476,0.0252,0
OMN,Oman,Middle East,Healthcare,2023,0.0947,0.1565,0.1643,0.1487,0.0618,0
OMN,Oman,Middle East,Political Stability,2021,0.7125,0.7205,0.7422,0.6989,0.008,1
OMN,Oman,Middle East,Political Stability,2022,0.7342,0.7144,0.7376,0.6912,-0.0198,1
OMN,Oman,Middle East,Political Stability,2023,0.746,0.7083,0.7331,0.6836,-0.0377,0
PAK,Pakistan,South Asia,Climate & Energy,2021,0.5842,0.5896,0.5925,0.5867,0.0053,0
PAK,Pakistan,South Asia,Climate & Energy,2022,0.6244,0.5938,0.5969,0.5907,-0.0305,0
PAK,Pakistan,South Asia,Climate & Energy,2023,0.5133,0.5981,0.6014,0.5948,0.0848,0
PAK,Pakistan,South Asia,Digital Infrastructure,2021,0.1284,0.1002,0.1087,0.0918,-0.0282,0
PAK,Pakistan,South Asia,Digital Infrastructure,2022,0.1428,0.1037,0.1128,0.0946,-0.0391,0
PAK,Pakistan,South Asia,Digital Infrastructure,2023,0.1592,0.1073,0.117,0.0975,-0.052,0
PAK,Pakistan,South Asia,Economic Fragility,2021,0.6642,0.6937,0.7046,0.6828,0.0295,0
PAK,Pakistan,South Asia,Economic Fragility,2022,0.6488,0.6942,0.7059,0.6826,0.0455,0
PAK,Pakistan,South Asia,Economic Fragility,2023,0.6589,0.6948,0.7072,0.6823,0.0358,0
PAK,Pakistan,South Asia,Food Security,2021,0.6265,0.7097,0.7358,0.6836,0.0832,0
PAK,Pakistan,South Asia,Food Security,2022,0.6172,0.7145,0.7424,0.6865,0.0973,0
PAK,Pakistan,South Asia,Food Security,2023,0.5671,0.7193,0.7491,0.6895,0.1522,0
PAK,Pakistan,South Asia,Healthcare,2021,0.1098,0.0723,0.0763,0.0683,-0.0375,0
PAK,Pakistan,South Asia,Healthcare,2022,0.0829,0.0736,0.0779,0.0693,-0.0092,0
PAK,Pakistan,South Asia,Healthcare,2023,0.0603,0.0749,0.0795,0.0704,0.0146,0
PAK,Pakistan,South Asia,Political Stability,2021,0.2476,0.035,0.0955,0.0,-0.2125,0
PAK,Pakistan,South Asia,Political Stability,2022,0.2202,0.0246,0.0894,0.0,-0.1956,0
PAK,Pakistan,South Asia,Political Stability,2023,0.2001,0.0142,0.0833,0.0,-0.1859,0
PAN,Panama,Central America & Caribbean,Climate & Energy,2021,0.6555,0.6437,0.6478,0.6396,-0.0118,0
PAN,Panama,Central America & Caribbean,Climate & Energy,2022,0.7438,0.6448,0.6492,0.6404,-0.0991,0
PAN,Panama,Central America & Caribbean,Climate & Energy,2023,0.6864,0.6458,0.6505,0.6411,-0.0406,0
PAN,Panama,Central America & Caribbean,Digital Infrastructure,2021,0.5422,0.5063,0.5264,0.4862,-0.0359,0
PAN,Panama,Central America & Caribbean,Digital Infrastructure,2022,0.5613,0.5297,0.5512,0.5082,-0.0316,0
PAN,Panama,Central America & Caribbean,Digital Infrastructure,2023,0.5337,0.5531,0.5761,0.5302,0.0194,1
PAN,Panama,Central America & Caribbean,Economic Fragility,2021,0.6083,0.7259,0.761,0.6908,0.1176,0
PAN,Panama,Central America & Caribbean,Economic Fragility,2022,0.6474,0.7287,0.7663,0.6911,0.0813,0
PAN,Panama,Central America & Caribbean,Economic Fragility,2023,0.6815,0.7315,0.7716,0.6913,0.0499,0
PAN,Panama,Central America & Caribbean,Food Security,2021,0.6457,0.8519,0.8942,0.8096,0.2062,0
PAN,Panama,Central America & Caribbean,Food Security,2022,0.6759,0.8626,0.9079,0.8173,0.1867,0
PAN,Panama,Central America & Caribbean,Food Security,2023,0.6747,0.8733,0.9216,0.8249,0.1986,0
PAN,Panama,Central America & Caribbean,Healthcare,2021,0.2691,0.2343,0.2456,0.223,-0.0349,0
PAN,Panama,Central America & Caribbean,Healthcare,2022,0.2605,0.2356,0.2477,0.2235,-0.0249,0
PAN,Panama,Central America & Caribbean,Healthcare,2023,0.2745,0.2369,0.2498,0.224,-0.0376,0
PAN,Panama,Central America & Caribbean,Political Stability,2021,0.6855,0.6635,0.693,0.634,-0.022,1
PAN,Panama,Central America & Caribbean,Political Stability,2022,0.6816,0.6653,0.6968,0.6337,-0.0163,1
PAN,Panama,Central America & Caribbean,Political Stability,2023,0.6651,0.6671,0.7007,0.6334,0.002,1
PER,Peru,South America,Climate & Energy,2021,0.6378,0.6381,0.6407,0.6354,0.0003,1
PER,Peru,South America,Climate & Energy,2022,0.7217,0.6436,0.6465,0.6408,-0.0781,0
PER,Peru,South America,Climate & Energy,2023,0.6476,0.6491,0.6522,0.6461,0.0015,1
PER,Peru,South America,Digital Infrastructure,2021,0.4541,0.4113,0.4212,0.4014,-0.0428,0
PER,Peru,South America,Digital Infrastructure,2022,0.4757,0.4296,0.4402,0.419,-0.0461,0
PER,Peru,South America,Digital Infrastructure,2023,0.5096,0.448,0.4593,0.4366,-0.0616,0
PER,Peru,South America,Economic Fragility,2021,0.6252,0.7241,0.7458,0.7024,0.0989,0
PER,Peru,South America,Economic Fragility,2022,0.6965,0.7261,0.7493,0.7028,0.0296,0
PER,Peru,South America,Economic Fragility,2023,0.7269,0.728,0.7528,0.7032,0.0011,1
PER,Peru,South America,Food Security,2021,0.7353,0.8258,0.8624,0.7893,0.0905,0
PER,Peru,South America,Food Security,2022,0.7452,0.8366,0.8757,0.7975,0.0914,0
PER,Peru,South America,Food Security,2023,0.7306,0.8473,0.8891,0.8056,0.1167,0
PER,Peru,South America,Healthcare,2021,0.2042,0.1562,0.1659,0.1466,-0.048,0
PER,Peru,South America,Healthcare,2022,0.1911,0.155,0.1653,0.1447,-0.0361,0
PER,Peru,South America,Healthcare,2023,0.1827,0.1537,0.1647,0.1427,-0.0289,0
PER,Peru,South America,Political Stability,2021,0.5419,0.5667,0.5929,0.5404,0.0247,1
PER,Peru,South America,Political Stability,2022,0.5134,0.5764,0.6045,0.5483,0.0631,0
PER,Peru,South America,Political Stability,2023,0.5058,0.5862,0.6162,0.5562,0.0804,0
PHL,Philippines,East Asia,Climate & Energy,2021,0.5709,0.561,0.5641,0.5579,-0.0099,0
